id,model,file,source,rig,rig_key,is_5128,kind,identity,own_measurement,label,scoring_grade,agent_used_when_scoring,rms_dev_vs_ref_db,ref,url,data_url,verifier_note
beyerdynamic-dt-770-pro-32-80-250,Beyerdynamic DT 770 Pro (32/80/250Ω),curves/beyerdynamic-dt-770-pro-32-80-250/AuricularesArgentina__711clone__version__80ohm.csv,Auriculares Argentina,clone IEC 711 (60318-4) coupler + clone KB501x pinna,711,False,version,exact,False,80Ω 版,False,False,1.91,Harman OE 2018（近似：711 仿制台架无官方换算）,https://github.com/jaakkopasanen/AutoEq/blob/master/measurements/Auriculares%20Argentina/data/over-ear/Beyerdynamic%20DT%20770%20Pro%20(80%20Ohm).csv,,80Ω 在覆盖范围内，identity=exact；kind=version 不满足 scoring_ok，used_for_scoring=false 正确。
beyerdynamic-dt-770-pro-32-80-250,Beyerdynamic DT 770 Pro (32/80/250Ω),curves/beyerdynamic-dt-770-pro-32-80-250/SuperReview__711clone__version__32ohm.csv,Super* Review,clone IEC 711,711,False,version,exact,False,32Ω 版,False,False,2.14,Harman OE 2018（近似：711 仿制台架无官方换算）,https://github.com/jaakkopasanen/AutoEq/blob/master/measurements/Super%20Review/data/over-ear/Beyerdynamic%20DT%20770%20Pro%20(32%20ohm).csv,,32Ω 在覆盖范围内，identity=exact；kind=version 不满足 scoring_ok，used_for_scoring=false 正确。
beyerdynamic-dt-770-pro-32-80-250,Beyerdynamic DT 770 Pro (32/80/250Ω),curves/beyerdynamic-dt-770-pro-32-80-250/Kuulokenurkka__711clone__version__80ohm.csv,Kuulokenurkka,clone IEC 711 + KB501X pinna,711,False,version,exact,False,80Ω 版,False,False,1.63,Harman OE 2018（近似：711 仿制台架无官方换算）,https://github.com/jaakkopasanen/AutoEq/blob/master/measurements/Kuulokenurkka/data/over-ear/Beyerdynamic%20DT%20770%20Pro%20(80%20Ohm).csv,,80Ω 在覆盖范围内，identity=exact；kind=version 不满足 scoring_ok，used_for_scoring=false 正确。
beyerdynamic-dt-770-pro-32-80-250,Beyerdynamic DT 770 Pro (32/80/250Ω),curves/beyerdynamic-dt-770-pro-32-80-250/GadgetryTechsquiglink__711clone__version__80ohm_LR_avg.csv,GadgetryTech (squig.link),clone IEC 711,711,False,version,exact,False,80Ω · L/R平均,False,False,2.16,Harman OE 2018（近似：711 仿制台架无官方换算）,https://gadgetrytech.squig.link/headsets/data/beyerdynamic%20DT%20770%2080%20ohm%20L.txt,,80Ω 在覆盖范围内，identity=exact；kind=version 不满足 scoring_ok，used_for_scoring=false 正确。
beyerdynamic-dt-770-pro-32-80-250,Beyerdynamic DT 770 Pro (32/80/250Ω),curves/beyerdynamic-dt-770-pro-32-80-250/HeadphonecomLegacy__rig-unknown__version__32ohm.csv,Headphone.com Legacy,台架未公开（Headphone.com Legacy）,unknown,False,version,exact,False,32Ω 版,False,False,2.74,Harman OE 2018（近似：AutoEq 对 Headphone.com 旧数据的换算，台架未公开）,https://github.com/jaakkopasanen/AutoEq/blob/master/measurements/Headphone.com%20Legacy/data/over-ear/Beyerdynamic%20DT%20770%20Pro%20(32%20Ohm).csv,,32Ω 在本条目(32/80/250Ω)覆盖范围内，identity=exact；kind=version 不满足 scoring_ok 打分资格，used_for_scoring=false 正确。
beyerdynamic-dt-770-pro-32-80-250,Beyerdynamic DT 770 Pro (32/80/250Ω),curves/beyerdynamic-dt-770-pro-32-80-250/HeadphonecomLegacy__rig-unknown__version__250ohm.csv,Headphone.com Legacy,台架未公开（Headphone.com Legacy）,unknown,False,version,exact,False,250Ω 版,False,False,2.43,Harman OE 2018（近似：AutoEq 对 Headphone.com 旧数据的换算，台架未公开）,https://github.com/jaakkopasanen/AutoEq/blob/master/measurements/Headphone.com%20Legacy/data/over-ear/Beyerdynamic%20DT%20770%20Pro%20(250%20Ohm).csv,,250Ω 在覆盖范围内，identity=exact；kind=version 不满足 scoring_ok，used_for_scoring=false 正确。
beyerdynamic-dt-770-pro-32-80-250,Beyerdynamic DT 770 Pro (32/80/250Ω),curves/beyerdynamic-dt-770-pro-32-80-250/HeadphonecomLegacy__rig-unknown__version__600ohm.csv,Headphone.com Legacy,台架未公开（Headphone.com Legacy）,unknown,False,version,sibling,False,600Ω 旧版（停产）,False,False,3.02,Harman OE 2018（近似：AutoEq 对 Headphone.com 旧数据的换算，台架未公开）,https://github.com/jaakkopasanen/AutoEq/blob/master/measurements/Headphone.com%20Legacy/data/over-ear/Beyerdynamic%20DT%20770%20Pro%20(600%20Ohm).csv,,600Ω 为已停产旧款，不在本条目覆盖的 32/80/250Ω 范围内，应判 identity=sibling（不同阻抗版本）而非 exact；used_for_scoring=false 正确。
sennheiser-hd-300-pro,Sennheiser HD 300 Pro,curves/sennheiser-hd-300-pro/ListenerCloneKB006xDatabase__711clone__primary__LR_avg.csv,Listener - Clone KB006x Database,clone IEC 60318-4 (711) coupler + clone KB006x pinna,711,False,primary,exact,True,原装 · 3次佩戴平均,True,True,2.9,Harman OE 2018（近似：711 仿制台架无官方换算）,https://listener.squig.link/data/Sennheiser%20HD300%20Pro%20L1.txt,,Listener KB006x 条目与型号对应，L1-L3/R1-R3 六次测量平均，符合 primary 定义；非标准台架但为唯一数值曲线，used_for_scoring=true 正确（无更优数据可替代）。
audio-technica-ath-m70x,Audio-Technica ATH-M70x,curves/audio-technica-ath-m70x/oratory1990__GRAS45__primary.csv,oratory1990,GRAS 45BC-10,gras45,False,primary,exact,True,原厂耳垫,True,True,1.79,Harman OE 2018（在 GRAS 45CA + 定制耳廓上制定；45BC KEMAR 的耳廓和头型不同，只算接近）,https://www.dropbox.com/scl/fi/cmcw77vps15eibu4f1rj3/Audio-Technica-ATH-M70x.pdf?rlkey=fuylk02bpzogimncrxkx6r2j7&dl=1,https://github.com/jaakkopasanen/AutoEq/blob/master/measurements/oratory1990/data/over-ear/Audio-Technica%20ATH-M70x.csv,AutoEq 条目 'Audio-Technica ATH-M70x'，与型号直接对应；GRAS 为本型号可得的最优台架（无 5128 数据），used_for_scoring=true 正确。
audio-technica-ath-m70x,Audio-Technica ATH-M70x,curves/audio-technica-ath-m70x/RTINGS__HMSII3__primary.csv,RTINGS,Head Acoustics HMS II.3,hms,False,primary,exact,True,原厂耳垫,True,False,2.95,Harman OE 2018（AutoEq 换算到 RTINGS 旧台架 HMS II.3，非官方）,https://github.com/jaakkopasanen/AutoEq/blob/master/measurements/Rtings/data/over-ear/HMS%20II.3/Audio-Technica%20ATH-M70x.csv,,AutoEq 条目对应型号；HMS II.3 非本型号最优台架，used_for_scoring=false 正确。
audio-technica-ath-m70x,Audio-Technica ATH-M70x,curves/audio-technica-ath-m70x/Innerfidelity__HMSII3__primary.csv,Innerfidelity,Head Acoustics HMS II.3 artificial head (IEC 60318-4 ear simulator),hms,False,primary,exact,True,原厂耳垫,True,False,1.73,Harman OE 2018（AutoEq 换算到 Innerfidelity 的 HMS II.3，非官方）,https://github.com/jaakkopasanen/AutoEq/blob/master/measurements/Innerfidelity/data/over-ear/Audio-Technica%20ATH-M70x.csv,,AutoEq 条目对应型号；HMS II.3 非最优台架，used_for_scoring=false 正确。
audio-technica-ath-m40x,Audio-Technica ATH-M40x,curves/audio-technica-ath-m40x/oratory1990__GRAS45__primary.csv,oratory1990,GRAS 45BC-10,gras45,False,primary,exact,True,原厂耳垫,True,True,2.19,Harman OE 2018（在 GRAS 45CA + 定制耳廓上制定；45BC KEMAR 的耳廓和头型不同，只算接近）,https://www.dropbox.com/s/argrz6rfl3l5a0i/Audio%20Technica%20ATH-M40x.pdf?dl=1,https://github.com/jaakkopasanen/AutoEq/blob/master/measurements/oratory1990/data/over-ear/Audio-Technica%20ATH-M40x.csv,AutoEq 条目 'Audio-Technica ATH-M40x'，与型号对应；GRAS 为本型号最优台架，used_for_scoring=true 正确。
audio-technica-ath-m40x,Audio-Technica ATH-M40x,curves/audio-technica-ath-m40x/RTINGS__HMSII3__primary.csv,RTINGS,Head Acoustics HMS II.3,hms,False,primary,exact,True,原厂耳垫,True,False,2.4,Harman OE 2018（AutoEq 换算到 RTINGS 旧台架 HMS II.3，非官方）,https://github.com/jaakkopasanen/AutoEq/blob/master/measurements/rtings/data/over-ear/HMS%20II.3/Audio-Technica%20ATH-M40x.csv,,AutoEq 条目对应型号；HMS II.3 非最优台架，used_for_scoring=false 正确。
audio-technica-ath-m40x,Audio-Technica ATH-M40x,curves/audio-technica-ath-m40x/AuricularesArgentina__711clone__primary.csv,Auriculares Argentina,clone IEC 711 (60318-4) coupler + clone KB501x pinna,711,False,primary,exact,True,原厂耳垫,True,False,1.64,Harman OE 2018（近似：711 仿制台架无官方换算）,https://github.com/jaakkopasanen/AutoEq/blob/master/measurements/Auriculares%20Argentina/data/over-ear/Audio-Technica%20ATH-M40x.csv,,AutoEq 条目对应型号；711 仿制台架非最优，used_for_scoring=false 正确。
audio-technica-ath-m50x,Audio-Technica ATH-M50x,curves/audio-technica-ath-m50x/RTINGS__BK5128__primary.csv,RTINGS,B&K 5128-B,5128,True,primary,exact,True,有线原装耳垫,True,True,2.07,LMG 5128 0.6 + 低频搁架（AutoEq 为 5128 头戴推荐的目标，相当于 Harman 风格在 5128 上的对应）,https://github.com/jaakkopasanen/AutoEq/blob/master/measurements/rtings/data/over-ear/Bruel%20%26%20Kjaer%205128/Audio-Technica%20ATH-M50x.csv,https://github.com/jaakkopasanen/AutoEq/blob/master/measurements/rtings/data/over-ear/Bruel%20%26%20Kjaer%205128/Audio-Technica%20ATH-M50x.csv,AutoEq 文件名即为 'Audio-Technica ATH-M50x'本身（有线版，非 BT 或其他型号的代理），原猜测 kind=proxy 有误，应为 primary（已改，identity=exact）；B&K 5128 为本型号最优台架，used_for_scoring=true 正确。
audio-technica-ath-m50x,Audio-Technica ATH-M50x,curves/audio-technica-ath-m50x/oratory1990__GRAS45__primary.csv,oratory1990,GRAS 45BC-10,gras45,False,primary,exact,True,原装耳垫,True,False,1.92,Harman OE 2018（在 GRAS 45CA + 定制耳廓上制定；45BC KEMAR 的耳廓和头型不同，只算接近）,https://www.dropbox.com/s/r7wa83eb53da6fh/Audio%20Technica%20ATH-M50x.pdf?dl=1,https://github.com/jaakkopasanen/AutoEq/blob/master/measurements/oratory1990/data/over-ear/Audio-Technica%20ATH-M50x.csv,AutoEq 条目对应型号；GRAS 非本型号最优台架（5128 更优），used_for_scoring=false 正确。
audio-technica-ath-m50x,Audio-Technica ATH-M50x,curves/audio-technica-ath-m50x/oratory1990__GRAS43AG__pads__massdrop_velour.csv,oratory1990,GRAS 43AG,gras43,False,pads,exact,True,Massdrop 绒布耳垫,False,False,1.98,Harman OE 2018（43AG 与 45CA 同系耳廓，治具不同）,https://www.dropbox.com/s/gkpuk3tnkhztke1/Audio%20Technica%20ATH-M50x%20%28Massdrop%20Velours%20Earpads%29.pdf?dl=1,https://github.com/jaakkopasanen/AutoEq/blob/master/measurements/oratory1990/data/over-ear/Audio-Technica%20ATH-M50x%20(Massdrop%20velours%20earpads).csv,Massdrop 绒布耳垫为售后替换，kind=pads 判定正确；used_for_scoring=false 正确。
audio-technica-ath-m50x,Audio-Technica ATH-M50x,curves/audio-technica-ath-m50x/oratory1990__GRAS43AG__pads__dekoni_sheepskin.csv,oratory1990,GRAS 43AG,gras43,False,pads,exact,True,Dekoni 羊皮耳垫,False,False,3.15,Harman OE 2018（43AG 与 45CA 同系耳廓，治具不同）,https://www.dropbox.com/s/l7k4ptv5w2wu2yr/Audio%20Technica%20ATH-M50x%20%28Dekoni%20Sheepskin%20Earpads%29%20v2.pdf?dl=1,https://github.com/jaakkopasanen/AutoEq/blob/master/measurements/oratory1990/data/over-ear/Audio-Technica%20ATH-M50x%20(Dekoni%20sheepskin%20earpads).csv,Dekoni 羊皮耳垫为售后替换，kind=pads 判定正确；used_for_scoring=false 正确。
audio-technica-ath-m50x,Audio-Technica ATH-M50x,curves/audio-technica-ath-m50x/Innerfidelity__HMSII3__primary.csv,Innerfidelity,Head Acoustics HMS II.3 artificial head (IEC 60318-4 ear simulator),hms,False,primary,exact,True,原装耳垫,True,False,2.37,Harman OE 2018（AutoEq 换算到 Innerfidelity 的 HMS II.3，非官方）,https://github.com/jaakkopasanen/AutoEq/blob/master/measurements/Innerfidelity/data/over-ear/Audio-Technica%20ATH-M50x.csv,,AutoEq 条目对应型号；HMS II.3 非最优台架，used_for_scoring=false 正确。
audio-technica-ath-m50x,Audio-Technica ATH-M50x,curves/audio-technica-ath-m50x/Kuulokenurkka__711clone__primary.csv,Kuulokenurkka,clone IEC 711 + KB501X pinna,711,False,primary,exact,True,原装,True,False,2.99,Harman OE 2018（近似：711 仿制台架无官方换算）,https://github.com/jaakkopasanen/AutoEq/blob/master/measurements/Kuulokenurkka/data/over-ear/Audio-Technica%20ATH-M50x.csv,,AutoEq 条目对应型号；711 仿制台架非最优，used_for_scoring=false 正确。
audio-technica-ath-m50x,Audio-Technica ATH-M50x,curves/audio-technica-ath-m50x/AuricularesArgentina__711clone__primary.csv,Auriculares Argentina,clone IEC 711 (60318-4) coupler + clone KB501x pinna,711,False,primary,exact,True,原装,True,False,2.13,Harman OE 2018（近似：711 仿制台架无官方换算）,https://github.com/jaakkopasanen/AutoEq/blob/master/measurements/Auriculares%20Argentina/data/over-ear/Audio-Technica%20ATH-M50x.csv,,AutoEq 条目对应型号；711 仿制台架非最优，used_for_scoring=false 正确。
audio-technica-ath-m50x,Audio-Technica ATH-M50x,curves/audio-technica-ath-m50x/HeadphonecomLegacy__rig-unknown__primary.csv,Headphone.com Legacy,台架未公开（Headphone.com Legacy）,unknown,False,primary,exact,True,原装耳垫,True,False,2.52,Harman OE 2018（近似：AutoEq 对 Headphone.com 旧数据的换算，台架未公开）,https://github.com/jaakkopasanen/AutoEq/blob/master/measurements/Headphone.com%20Legacy/data/over-ear/Audio-Technica%20ATH-M50x.csv,,AutoEq 条目对应型号；HMS II.3 非最优台架，used_for_scoring=false 正确。
shure-srh840a,Shure SRH840A,curves/shure-srh840a/EarphonesArchive__BK5128__primary__center_LR_avg.csv,Earphones Archive,B&K 5128,5128,True,primary,exact,True,居中佩戴 · L/R平均,True,True,4.12,LMG 5128 0.6 + 低频搁架（AutoEq 为 5128 头戴推荐的目标，相当于 Harman 风格在 5128 上的对应）,https://earphonesarchive.squig.link/headphones/data/Shure%20SRH840A%20(center)%20L.txt,,URL 文件名 'Shure SRH840A (center)'，与型号对应；B&K 5128 为最优台架，used_for_scoring=true 正确。
shure-srh840a,Shure SRH840A,curves/shure-srh840a/EarphonesArchive__BK5128__primary__5pos_LR_avg.csv,Earphones Archive,B&K 5128,5128,True,primary,exact,True,5 个佩戴位置平均,True,True,3.83,LMG 5128 0.6 + 低频搁架（AutoEq 为 5128 头戴推荐的目标，相当于 Harman 风格在 5128 上的对应）,https://earphonesarchive.squig.link/headphones/data/Shure%20SRH840A%20(center)%20L.txt,,【作者裁定】同一副耳机、同一台架、5 个佩戴位置的平均。复核 agent 按字面规则判为佩戴位置变体 / 合成；作者裁定它比单次佩戴更有代表性，按常规测量处理。 复核原注：五个佩戴位置合并平均，属位置变体而非 stock 单一测量；kind=seating 不满足 scoring_ok，当前 used_for_scoring=true 与规则不符，建议只保留居中曲线打分。
shure-srh840a,Shure SRH840A,curves/shure-srh840a/oratory1990__GRAS45__primary.csv,oratory1990,GRAS 45BC-10,gras45,False,primary,exact,True,原装,True,False,2.96,Harman OE 2018（在 GRAS 45CA + 定制耳廓上制定；45BC KEMAR 的耳廓和头型不同，只算接近）,https://www.dropbox.com/s/z4kfrvxw92hlz7t/Shure%20SRH840A.pdf?dl=1,https://github.com/jaakkopasanen/AutoEq/blob/master/measurements/oratory1990/data/over-ear/Shure%20SRH840A.csv,AutoEq 条目对应型号（新款 SRH840A，非老款 SRH840）；GRAS 非本型号最优台架，used_for_scoring=false 正确。
akg-k371-bt,AKG K371-BT,curves/akg-k371-bt/EarphonesArchive__BK5128__proxy__K371_center_LRavg.csv,Earphones Archive,B&K 5128,5128,False,proxy,sibling,False,代理：有线版K371居中,False,True,4.63,LMG 5128 0.6 + 低频搁架（AutoEq 为 5128 头戴推荐的目标，相当于 Harman 风格在 5128 上的对应）,https://earphonesarchive.squig.link/headphones/?share=AKG_K371,,文件本身是有线 K371（居中佩戴），并非 K371-BT 实测；BT vs 有线属 sibling/proxy 关系，按规则不满足 scoring_ok（仅 exact/same-acoustics 可打分）。站内 used_for_scoring=true 是在缺乏 BT 本身实测数据下的权宜替代，不满足严格打分标准，本表按规则判 false，own_numeric_measurement 相应为 false。
akg-k371-bt,AKG K371-BT,curves/akg-k371-bt/Listener5128Database__BK5128__composite__K371_composite_avg.csv,Listener - 5128 Database,B&K Type 5128,5128,False,composite,sibling,False,代理：有线K371合成,False,False,1.19,LMG 5128 0.6 + 低频搁架（AutoEq 为 5128 头戴推荐的目标，相当于 Harman 风格在 5128 上的对应）,https://listener.squig.link/5128/,,报告注明为'三方数据的 RMS 平均'，是多源合成曲线，kind 应为 composite 而非原猜测 proxy（已改，identity 仍为 sibling，因基础仍是有线 K371 代理）；scoring_ok=false，used_for_scoring=false 正确。
akg-k371-bt,AKG K371-BT,curves/akg-k371-bt/oratory1990__GRAS45__proxy__K371.csv,oratory1990,GRAS 45BC,gras45,False,proxy,sibling,False,代理：有线版K371,False,False,1.57,Harman OE 2018（在 GRAS 45CA + 定制耳廓上制定；45BC KEMAR 的耳廓和头型不同，只算接近）,https://www.dropbox.com/s/9ftqm1c13xjcqgv/AKG%20K371.pdf?dl=1,https://github.com/jaakkopasanen/AutoEq/blob/master/measurements/oratory1990/data/over-ear/AKG%20K371.csv,AutoEq 条目为 'AKG K371'（有线版），非 BT 版实测，identity=sibling/kind=proxy 判定与变体说明一致；used_for_scoring=false 正确。
akg-k371-bt,AKG K371-BT,curves/akg-k371-bt/RTINGS__HMSII3__proxy__K371.csv,RTINGS,Head Acoustics HMS II.3,hms,False,proxy,sibling,False,代理：有线版K371,False,False,1.26,Harman OE 2018（AutoEq 换算到 RTINGS 旧台架 HMS II.3，非官方）,https://github.com/jaakkopasanen/AutoEq/blob/master/measurements/rtings/data/over-ear/HMS%20II.3/AKG%20K371.csv,,AutoEq 条目为有线 K371，非 BT 版实测；identity=sibling/kind=proxy 判定与变体说明一致；used_for_scoring=false 正确。
akg-k553-mkii,AKG K553 MkII,curves/akg-k553-mkii/Saiunheardlab__GRAS43AG4__channel__stock_Ronly.csv,Sai / unheardlab,GRAS 43AG-4 (ear & cheek simulator),gras43-4,False,channel,exact,True,原装耳垫 · 仅右声道,False,True,3.97,Harman OE 2018（近似：43AG-4 的耳模拟器和治具与 45CA 不同，没有换算）,https://sai.squig.link/data/K553%20MKII%20R.txt,,变体说明'K553 MkII 原装耳垫，仅 R 声道'，与型号直接对应，kind=channel 判定正确；本型号唯一实测且最优（无 L/R 平均或 5128 数据），used_for_scoring=true 正确。
akg-k553-mkii,AKG K553 MkII,curves/akg-k553-mkii/Saiunheardlab__GRAS43AG4__seating__goodseal_Ronly.csv,Sai / unheardlab,GRAS 43AG-4 (ear & cheek simulator),gras43-4,False,seating,exact,True,密封良好状态,False,False,3.73,Harman OE 2018（近似：43AG-4 的耳模拟器和治具与 45CA 不同，没有换算）,https://sai.squig.link/data/K553%20MKII%20with%20good%20seal%20R.txt,,变体为刻意保证'密封良好'的对照测量，是密封状态的deliberate 变体而非 stock 常规测量，改判 kind=seating 更贴切（原猜测 channel，已改，因为该件的核心特征是刻意的佩戴/密封状态而非单声道本身）；不满足 scoring_ok，used_for_scoring=false 正确。
akg-k553-mkii,AKG K553 MkII,curves/akg-k553-mkii/Saiunheardlab__GRAS43AG4__seating__leakage_Ronly.csv,Sai / unheardlab,GRAS 43AG-4 (ear & cheek simulator),gras43-4,False,seating,exact,True,刻意漏气状态,False,False,3.14,Harman OE 2018（近似：43AG-4 的耳模拟器和治具与 45CA 不同，没有换算）,https://sai.squig.link/data/K553%20MKII%20with%20leakage%20R.txt,,变体为刻意制造'漏气'的对照测量，与 stock 原装状态相比低频少 6-10dB，是演示密封依赖性的 deliberate 变体，改判 kind=seating（原猜测 channel，已改）；不满足 scoring_ok，used_for_scoring=false 正确，且此曲线绝不能被当作代表性曲线使用。
akg-k553-mkii,AKG K553 MkII,curves/akg-k553-mkii/oratory1990__GRAS45__proxy__K553.csv,oratory1990,GRAS 45BC-10,gras45,False,proxy,sibling,False,代理：标准版K553,False,False,2.74,Harman OE 2018（在 GRAS 45CA + 定制耳廓上制定；45BC KEMAR 的耳廓和头型不同，只算接近）,https://www.dropbox.com/s/t2o56cayfsem0uf/AKG%20K553.pdf?dl=1,https://github.com/jaakkopasanen/AutoEq/blob/master/measurements/oratory1990/data/over-ear/AKG%20K553.csv,AutoEq 条目为标准版 'AKG K553'（非 MkII），是前代同系列型号，identity=sibling/kind=proxy 与变体说明'代理：标准版 K553'一致；used_for_scoring=false 正确。
sony-mdr-m1st,Sony MDR-M1ST,curves/sony-mdr-m1st/EarphonesArchive__BK5128__primary__mid_LRavg.csv,Earphones Archive,B&K 5128,5128,True,primary,exact,True,中期批次 · L/R平均,True,True,3.99,LMG 5128 0.6 + 低频搁架（AutoEq 为 5128 头戴推荐的目标，相当于 Harman 风格在 5128 上的对应）,https://earphonesarchive.squig.link/headphones/data/SONY%20MDR-M1ST%20(mid%20production)%20L.txt,,URL 文件名 'SONY MDR-M1ST (mid production)'，与型号对应；B&K 5128 为最优台架，used_for_scoring=true 正确。
sony-mdr-m1st,Sony MDR-M1ST,curves/sony-mdr-m1st/EarphonesArchive__BK5128__primary__early_LRavg.csv,Earphones Archive,B&K 5128,5128,True,primary,exact,True,早期批次 · L/R平均,True,True,3.39,LMG 5128 0.6 + 低频搁架（AutoEq 为 5128 头戴推荐的目标，相当于 Harman 风格在 5128 上的对应）,https://earphonesarchive.squig.link/headphones/data/SONY%20MDR-M1ST%20(early%20production)%20L.txt,,URL 文件名'early production'，为早期生产批次的原装耳垫代表性测量，符合 primary 定义；与中期批次 RMS 偏差 1.28dB，走势一致（无明显批次异常），used_for_scoring=true 正确。
sony-mdr-m1st,Sony MDR-M1ST,curves/sony-mdr-m1st/EarphonesArchive__BK5128__sample__mid_sample2_LRavg.csv,Earphones Archive,B&K 5128,5128,True,sample,exact,True,中期批次 · 样本2,True,True,3.53,LMG 5128 0.6 + 低频搁架（AutoEq 为 5128 头戴推荐的目标，相当于 Harman 风格在 5128 上的对应）,https://earphonesarchive.squig.link/headphones/data/SONY%20MDR-M1ST%20(mid%20production-sample%202)%20L.txt,,URL 文件名注明'mid production-sample 2'，为同批次第二个样品，kind=sample 判定正确；与主曲线 RMS 偏差仅 0.79dB，一致性好，used_for_scoring=true 正确。
sony-mdr-m1st,Sony MDR-M1ST,curves/sony-mdr-m1st/EarphonesArchive__BK5128__pads__mid_lambskin_LRavg.csv,Earphones Archive,B&K 5128,5128,True,pads,exact,True,速卖通羊皮耳垫,False,False,2.7,LMG 5128 0.6 + 低频搁架（AutoEq 为 5128 头戴推荐的目标，相当于 Harman 风格在 5128 上的对应）,https://earphonesarchive.squig.link/headphones/data/SONY%20MDR-M1ST%20(mid%20production-ali%20lamb%20skin%20pad)%20L.txt,,变体说明为'速卖通羊皮耳垫（非原装）'，是非原厂售后耳垫，kind=pads 判定正确，不满足 scoring_ok；used_for_scoring=false 正确。
austrian-audio-hi-x15,Austrian Audio Hi-X15,curves/austrian-audio-hi-x15/oratory1990__GRAS45__primary.csv,oratory1990,GRAS 45BC-10,gras45,False,primary,exact,True,原装耳垫 · 左右平均,True,True,4.39,Harman OE 2018（在 GRAS 45CA + 定制耳廓上制定；45BC KEMAR 的耳廓和头型不同，只算接近）,https://www.dropbox.com/scl/fi/xrwwzwxo75kudz5ol3hqa/Austrian-Audio-Hi-X15-and-Hi-X25BT.pdf?rlkey=jj3u1kdu4pe9o8dra7mnzchje&dl=1,https://github.com/jaakkopasanen/AutoEq/blob/master/measurements/oratory1990/data/over-ear/Austrian%20Audio%20Hi-X15.csv,data_url 与 AutoEq CSV 文件名均为 'Austrian Audio Hi-X15'，非 Hi-X25BT；oratory1990 的 PDF 虽同时覆盖两款耳机，但该 CSV 是本型号专属数值数据，无数据异常。kind/identity 与原猜测一致。used_for_scoring=True 正确（本型号目前只有这一条数值曲线，无 5128 数据）。
sony-mdr-7506,Sony MDR-7506,curves/sony-mdr-7506/oratory1990__GRAS45__primary.csv,oratory1990,GRAS 45BC-10,gras45,False,primary,exact,True,原装耳垫 · 左右平均,True,True,2.0,Harman OE 2018（在 GRAS 45CA + 定制耳廓上制定；45BC KEMAR 的耳廓和头型不同，只算接近）,https://www.dropbox.com/s/shbp02so3niri79/Sony%20MDR-7506.pdf?dl=1,https://github.com/jaakkopasanen/AutoEq/blob/master/measurements/oratory1990/data/over-ear/Sony%20MDR-7506.csv,data_url 文件名为 'Sony MDR-7506.csv'，与型号完全一致。注意 batch 记录的 rig 字段写的是 'GRAS 45BC-10'，但报告与 AutoEq 索引都记作 'GRAS 43AG-7'——这是 rig 字段的数据问题（未改动 batch 文件，仅在此提示），不影响身份/kind 判定。kind/identity 与原猜测一致，used_for_scoring=True 正确（本型号无 5128 数据，GRAS 为最佳台架）。
sony-mdr-7506,Sony MDR-7506,curves/sony-mdr-7506/RTINGS__HMSII3__primary.csv,RTINGS,Head Acoustics HMS II.3,hms,False,primary,exact,True,原装耳垫 · 左右平均,True,False,2.11,Harman OE 2018（AutoEq 换算到 RTINGS 旧台架 HMS II.3，非官方）,https://github.com/jaakkopasanen/AutoEq/blob/master/measurements/Rtings/data/over-ear/HMS%20II.3/Sony%20MDR-7506.csv,,AutoEq 路径明确标注为旧测试台 HMS II.3 时期的 RTINGS 数据，型号名一致。kind/identity 与原猜测一致；used_for_scoring=False 合理（GRAS 优先级高于 HMS II.3，且已有 GRAS 主曲线）。
sony-mdr-7506,Sony MDR-7506,curves/sony-mdr-7506/Saiunheardlab__GRAS43AG4__channel__R.csv,Sai / unheardlab,GRAS 43AG-4 (ear & cheek simulator),gras43-4,False,channel,exact,True,仅右声道,False,False,1.16,Harman OE 2018（近似：43AG-4 的耳模拟器和治具与 45CA 不同，没有换算）,https://sai.squig.link/data/MDR-7506%20R.txt,,sai.squig.link 的 URL/文件名为 'MDR-7506 R.txt'，型号一致，L 文件 404 只剩右声道。identity=exact、kind=channel 均符合定义，scoring_ok=true（单声道属可打分 kind），但同型号已有更完整的 GRAS 左右平均曲线（oratory1990）承担主打分角色，此曲线继续作佐证，used_for_scoring=False 合理，不建议更改。
sony-mdr-7506,Sony MDR-7506,curves/sony-mdr-7506/SuperReview__711clone__primary.csv,Super* Review,clone IEC 711,711,False,primary,exact,True,原装耳垫 · 左右平均,True,False,1.61,Harman OE 2018（近似：711 仿制台架无官方换算）,https://github.com/jaakkopasanen/AutoEq/blob/master/measurements/Super%20Review/data/over-ear/Sony%20MDR-7506.csv,,AutoEq Super Review 目录下文件名为 'Sony MDR-7506.csv'，型号一致，与 squig.link/headphones 收录的同名曲线一致。kind/identity 与原猜测一致；used_for_scoring=False 合理（台架未注明，优先级低于 GRAS）。
sony-mdr-7506,Sony MDR-7506,curves/sony-mdr-7506/HeadphonecomLegacy__rig-unknown__primary.csv,Headphone.com Legacy,台架未公开（Headphone.com Legacy）,unknown,False,primary,exact,True,原装耳垫 · 左右平均,True,False,2.92,Harman OE 2018（近似：AutoEq 对 Headphone.com 旧数据的换算，台架未公开）,https://github.com/jaakkopasanen/AutoEq/blob/master/measurements/Headphone.com%20Legacy/data/over-ear/Sony%20MDR-7506.csv,,AutoEq Headphone.com Legacy 目录下文件名为 'Sony MDR-7506.csv'，型号一致。kind/identity 与原猜测一致；used_for_scoring=False 合理（台架未公开，优先级低于 GRAS）。
